match_id,radiant_win
1687,0.015489302845428854
1690,0.2168704005013006
1702,0.39598391387867693
1703,0.23645265300481075
1714,0.30905281623437453
1716,0.5703261562721647
1726,0.17776765590920537
1748,0.29885481046081014
1750,0.21007206228555247
1762,0.9499451603257075
1765,0.10900717791783876
1767,0.5336481502153237
1773,0.3461224035398172
1774,0.18330805526153196
1776,0.6541328501844991
1782,0.8308534110603314
1799,0.49802463408233283
1803,0.49045719447312075
1811,0.4053510980772396
1820,0.4426833321638711
1823,0.7998131817318614
1864,0.6918892727980243
1871,0.5260912855201002
1874,0.08007657403955766
1878,0.3354837385566688
1888,0.6966096177601603
1895,0.8170449649304005
1896,0.4448494289279585
1899,0.5406027816963387
1901,0.5629808722936515
1903,0.6472061736786117
1913,0.16094719455608356
1935,0.7887286159481055
1946,0.23181654943609234
1958,0.800797130473338
1960,0.5461020407059151
1968,0.3315137329152105
1969,0.5419129264851773
1973,0.2528078678955648
1974,0.5026659802330166
1977,0.4328171784013688
1992,0.6317598321262322
1995,0.1910005542316513
2001,0.77163425898543
2017,0.4860516473269564
2018,0.22505285275628895
2020,0.3559054888340542
2021,0.3030792085282591
2027,0.4045104802271117
2036,0.5581843217812033
2040,0.1818944066712394
2041,0.1622595162545939
2047,0.9084083146294745
2049,0.3246928045576533
2059,0.28123281441431064
2066,0.2640174676258044
2068,0.525230184493558
2069,0.7231049242007372
2081,0.4179292970841289
2083,0.5496436664593992
2084,0.887380761286233
2085,0.9404432587549811
2096,0.4536379653371864
2104,0.1908520475093054
2105,0.15635224759539615
2110,0.36047745358213945
2112,0.08799299343122219
2115,0.519202908757507
2120,0.1458786615691915
2121,0.13139531712119848
2125,0.8559044546219631
2128,0.6135001019005545
2129,0.3852061041615354
2138,0.5583270120794167
2159,0.7288981272404261
2160,0.20904023101005745
2180,0.6604078004709703
2181,0.583694040314928
2183,0.7290763108144137
2189,0.15140278657185763
2192,0.441706588885255
2193,0.9006112616858372
2197,0.12170814131755052
2201,0.4244842331578178
2206,0.8389543230790985
2208,0.8187563983853541
2210,0.6795752444586537
2212,0.69748559261973
2220,0.56662187612025
2226,0.5111231843986295
2227,0.05763639322020397
2229,0.3713573244100688
2233,0.19954823620345372
2234,0.8893095285785404
2237,0.3417778641000537
2238,0.5717429253372797
2246,0.35134875526546766
2248,0.28911161259275
2265,0.37074818125737763
2268,0.3966541782213758
2270,0.6956557435409101
2276,0.8224898184866214
2278,0.8387763702881573
2290,0.6023870395385972
2298,0.38596284267129516
2305,0.10286463922190855
2320,0.6101075307383103
2325,0.4907109584440135
2329,0.8657947435497542
2342,0.6233499724429995
2352,0.18531168713539425
2387,0.6975650536789187
2397,0.20839868916792764
2399,0.669461284972084
2401,0.6300976216717322
2404,0.27664128014853834
2411,0.6900690447692169
2422,0.6522936382116451
2424,0.7847853231145943
2425,0.21857193139552453
2429,0.18156063528152055
2433,0.5499756509545292
2434,0.6693169823756215
2436,0.09724302856880045
2440,0.11057879716347074
2448,0.5509092126874358
2458,0.6508783407440509
2460,0.3471042117294604
2466,0.627430587660247
2473,0.4220319247808087
2479,0.3124497946464677
2493,0.18219680680892042
2504,0.18332309717721748
2524,0.7685626982794964
2526,0.9789726851208648
2531,0.29571844380857154
2532,0.07152544206481205
2546,0.49657311642395774
2561,0.8564422204630301
2565,0.15660299916166245
2570,0.5769256241941678
2579,0.6027442860624824
2581,0.20720578672622375
2592,0.7507082908115857
2593,0.37980552437867765
2594,0.2779503017367511
2618,0.7938539959607763
2628,0.39256986449802983
2638,0.45413130369169064
2647,0.6228029210482682
2654,0.7172526041591575
2655,0.5465778475071462
2669,0.21052402593948089
2674,0.5402381091786946
2677,0.6840635558233397
2687,0.35354390262656676
2689,0.2401546210011051
2694,0.6577524098196871
2702,0.277761141239667
2704,0.9262586590567535
2706,0.8928503961427333
2712,0.0960583158328493
2716,0.4425327683936301
2727,0.28052549618554257
2729,0.33976781257383576
2738,0.816102599512751
2739,0.24534877582775919
2745,0.7856606389211743
2759,0.722760479947088
2766,0.7112628600238466
2767,0.416300796405889
2773,0.23626851675508506
2778,0.6548197880882107
2783,0.4901135186572265
2788,0.6593743064682962
2792,0.5860141922744856
2803,0.4268406894432837
2808,0.15029933737813878
2816,0.3442936521026623
2821,0.9452554919253852
2826,0.8281082871058421
2840,0.4592795872439815
2844,0.7928947436544547
2846,0.2843913716111261
2847,0.4028452877442813
2857,0.7143355713497913
2861,0.17893330766152615
2888,0.5594323563445939
2903,0.6630288066969673
2904,0.3606591800589872
2907,0.2128259105020816
2909,0.2993281596883666
2910,0.44424400969414
2915,0.5073560618045959
2918,0.6803073897489839
2920,0.470628044343055
2926,0.2077861722421459
2929,0.926526395019904
2947,0.5816106315032712
2950,0.6846058339628454
2952,0.4574772489817338
2953,0.3637112005634841
2956,0.3139058211652023
2961,0.5391293184164153
2962,0.9441103324522365
2967,0.22261757694188256
2973,0.637441445729589
2974,0.4484445231584824
2981,0.56812533883799
3001,0.26046891637223224
3006,0.09057314730887626
3007,0.6988657826597647
3008,0.6007283407463715
3014,0.49686589770148715
3022,0.5128885715057522
3032,0.5466775813025113
3033,0.8665759587888829
3043,0.48223356565000763
3048,0.1630172487099554
3061,0.26843243912629905
3063,0.33822652825204846
3087,0.523802014304276
3088,0.4254233788221846
3096,0.06490106760488287
3102,0.11296089743957174
3111,0.6209755184608468
3119,0.7271327053757906
3122,0.6389748595231151
3126,0.6745529147515649
3131,0.37388211985437914
3132,0.39366274234152215
3145,0.8631791554022553
3154,0.6778077454102506
3178,0.5671779121617774
3186,0.33090958693738326
3187,0.5079807386522712
3189,0.3809345456498815
3191,0.9081504091026462
3192,0.9402187832830149
3199,0.44774771039843714
3211,0.49157725889709
3224,0.41733956208134065
3225,0.4455879700569482
3231,0.5185282249038903
3235,0.48345511985538386
3237,0.6144386661350368
3240,0.12581392938251726
3242,0.55504240781252
3254,0.8054113185417441
3256,0.42955663982939607
3257,0.37925868346198394
3289,0.5466543481480176
3294,0.3940593831501594
3301,0.4072048108667733
3302,0.34579756169401504
3314,0.34612330589118084
3326,0.544575668656775
3332,0.7660093818447193
3345,0.5504060519768815
3349,0.6667950699786782
3357,0.7797201604577063
3380,0.4833219911444396
3389,0.685449649971748
3397,0.912881257030458
3399,0.5777123320737333
3407,0.8207427113780297
3411,0.2737829999654716
3413,0.518630119337717
3417,0.2668028911355266
3418,0.05776852804407866
3426,0.8202203979601456
3443,0.12752393882980612
3456,0.8981487347183565
3464,0.7929277427327736
3467,0.7241372896767458
3473,0.6227318637151675
3479,0.08750613120633906
3481,0.8560604816719993
3492,0.5600382691525173
3498,0.9102652983803531
3499,0.39427333617726085
3505,0.7125049394744853
3529,0.4424893710104679
3535,0.3785823360590405
3540,0.2640776146291962
3561,0.695489496949062
3564,0.9117050979785523
3574,0.529840095909035
3590,0.7634598718634961
3592,0.2605967275008848
3596,0.8952327511110508
3604,0.20915987895341553
3620,0.7089527539385515
3623,0.24077780009392294
3632,0.7627887594198867
3641,0.3109043679243356
3647,0.20861821646830875
3653,0.10961372778243036
3656,0.3933856036926364
3667,0.6774367674557638
3672,0.42787987522924154
3683,0.6696951102818798
3695,0.45700045483768703
3717,0.4915256685715032
3736,0.2988592902340827
3740,0.30712593354409523
3753,0.4463905109660244
3769,0.6214451153212849
3771,0.5573419170995328
3787,0.895928674686621
3790,0.3692788975180201
3792,0.8313293890984329
3801,0.2752426936542202
3806,0.7178867500702973
3812,0.06377584433487628
3815,0.8220206925170449
3840,0.7399170372201397
3846,0.5105155304957292
3858,0.5212548246892423
3872,0.27824251956471324
3873,0.19078626045396005
3874,0.5920067390755714
3876,0.853615823912429
3880,0.6205797325463311
3882,0.4106286283412995
3894,0.6417699908506606
3901,0.8313435724631337
3902,0.7223930280832501
3908,0.822042580371599
3919,0.2776559708322344
3921,0.2255433542923244
3922,0.3645773059366364
3924,0.05844348858310924
3939,0.83654049369131
3952,0.4210658562325907
3959,0.4223086725215811
3964,0.21845738596581482
3972,0.6845789928868986
3978,0.9188390443000745
3979,0.49403895282490706
3988,0.049411138525651814
3989,0.8180771946218027
3991,0.7305125722137992
3996,0.9303166012687653
4005,0.26041773478814045
4012,0.4471214168202916
4013,0.3134334067895053
4014,0.0695819527772582
4018,0.48543008991844566
4027,0.40416086359629033
4030,0.21990521569222868
4035,0.3901808628504914
4036,0.8854326385505755
4046,0.8588343090412993
4059,0.2827148899428466
4066,0.383061919076814
4082,0.5371457319767071
4090,0.7086798153164716
4100,0.9266688276927079
4107,0.5050231997533138
4109,0.0744479438093423
4110,0.4797233313176609
4121,0.4493608560709027
4123,0.31170828705486886
4124,0.7745821718285026
4129,0.8949306962301283
4136,0.5332386733804619
4139,0.40821822209006425
4145,0.5710402091294127
4154,0.4753222643845763
4156,0.8645652111009062
4161,0.4209286527795723
4165,0.5189561409433048
4169,0.42598750210467995
4188,0.6909350547049267
4195,0.3814751972211333
4204,0.9241654069395925
4211,0.7783173857785091
4213,0.6685747971812156
4218,0.3563611760072254
4220,0.820424370703063
4222,0.040879020051337256
4227,0.6062035544693813
4229,0.9120452454103368
4233,0.4771078669648614
4239,0.822231864841555
4242,0.5349018508308874
4249,0.6387900427698151
4260,0.8627800050737975
4263,0.8226732539274104
4265,0.6901124493671509
4267,0.4821930025867513
4276,0.9138778082658918
4278,0.6583584253812076
4279,0.19581804111112427
4280,0.04799135299716348
4281,0.3545234985315437
4282,0.7350278404064586
4288,0.14450478953006324
4306,0.45700348451168676
4308,0.24799559653060485
4309,0.45257854152387483
4313,0.5003618188497558
4320,0.9964600350130316
4324,0.4078451373851365
4334,0.6569013448805582
4341,0.39019566295562735
4349,0.19210616155448546
4353,0.6083128917428576
4354,0.5004622477979999
4356,0.25804276590426894
4366,0.3882545207432904
4371,0.7014547583046966
4375,0.4065331347935478
4377,0.8485752789970222
4384,0.16954851428670992
4389,0.3625116696470285
4394,0.41924820180791667
4409,0.5070902699752122
4411,0.617595352505171
4416,0.3688040480536028
4437,0.4436197339369525
4442,0.3635361108479984
4443,0.4448161797759885
4449,0.3852449527312357
4457,0.3679888687292556
4459,0.49735785062418375
4472,0.23269979768752852
4475,0.6676665155967476
4476,0.8001392363776537
4482,0.46674370831161316
4519,0.03945536642107958
4533,0.6620304873027355
4537,0.1228366805398715
4538,0.2545950945685703
4541,0.2938332949590603
4556,0.8529391044372251
4558,0.6639176310310274
4567,0.6554061640640647
4586,0.3220390814248504
4596,0.6088779565942949
4615,0.756240664051578
4617,0.28663850014609304
4619,0.3750108084319753
4623,0.12878733522551072
4643,0.3329681791396293
4644,0.08298190580659266
4645,0.5306937614586348
4655,0.06667235338141243
4658,0.7698437321360989
4667,0.0715917302998295
4669,0.48669247189023795
4674,0.3764651688172368
4691,0.10416616345065148
4704,0.4863852633569098
4708,0.7435467765406784
4733,0.9035593350618563
4745,0.1318462604733728
4748,0.24209536631023887
4749,0.24591116463846566
4755,0.42727601280915295
4760,0.5695444562132621
4762,0.46992279749691085
4763,0.3695573000334818
4771,0.715701516345622
4772,0.6728018959205889
4782,0.8952548433850229
4786,0.13831837027490243
4792,0.5685993326533557
4798,0.5236691881675486
4803,0.16293162771180106
4817,0.7075641767711732
4818,0.5464558614818832
4825,0.06865622503812878
4832,0.12279850351266153
4834,0.7241107984810022
4836,0.16038176048638586
4837,0.6629496651285138
4852,0.1451436078642959
4853,0.42101399141394336
4858,0.1427597037570585
4862,0.5894387048922168
4888,0.28201926396377264
4889,0.8056129456104355
4893,0.5011816873372849
4897,0.8496421388154476
4909,0.24382362054602771
4952,0.5464669798959413
4961,0.49052027465073916
4969,0.8109356073047425
4972,0.4464499724940468
4998,0.30690392495005286
5029,0.8180613651292686
5031,0.3602392465297808
5041,0.2364786500893567
5044,0.43226380298298495
5045,0.537093114676266
5047,0.25021028992447536
5050,0.9534111917176938
5051,0.17520965862852755
5056,0.36863110937021015
5060,0.6313304247428897
5061,0.8655221922667262
5064,0.4191710322033995
5069,0.8851653661652827
5073,0.5094688375241977
5074,0.9041322383785547
5077,0.08369102302662618
5099,0.4292151679950792
5120,0.8685921335694533
5125,0.6440148229250419
5137,0.14484726214721114
5146,0.6566969715936386
5148,0.6461027421188617
5155,0.27662129098761495
5178,0.22599856345420327
5187,0.8957208123288694
5188,0.48705269017265634
5198,0.17903331406604228
5205,0.2208387676804128
5210,0.22856931085866164
5212,0.33695471154607193
5214,0.25977648861040964
5215,0.48841006184224556
5217,0.1230343523230209
5219,0.0223773993084651
5227,0.31611535924751827
5233,0.8262496059668493
5241,0.5226065759065754
5257,0.6635466823002371
5259,0.2806702140307828
5262,0.2848301447605151
5266,0.3610154906831778
5275,0.5236311424076475
5291,0.5859996137778414
5299,0.45551517627848903
5302,0.509660708510481
5304,0.6326590349922914
5310,0.3702003929558061
5325,0.21491861216093233
5332,0.6551490769366477
5341,0.33551637933830525
5343,0.5869784257469417
5349,0.2429339044226805
5350,0.3677454271532565
5365,0.7837406498906486
5367,0.4245635737012871
5372,0.20113769475155222
5385,0.4764238100737824
5392,0.38239350712733583
5399,0.2527636923036693
5402,0.8791795056651996
5407,0.6251002657717438
5411,0.5046543218065739
5415,0.5831982583223918
5423,0.5910271983035407
5426,0.15200931928230854
5437,0.572727322070034
5440,0.2809492199093949
5445,0.7444626347149704
5454,0.21769103542634552
5460,0.7937914312417856
5470,0.7074372250449351
5472,0.22745138829386483
5480,0.0811076611468924
5484,0.03202954165762458
5485,0.93169554096367
5497,0.7157338087576326
5501,0.6785938440691905
5513,0.5471585830789352
5563,0.3061763623730031
5564,0.4403602196043021
5570,0.6102287709605655
5582,0.3198242305435291
5616,0.6511396584838053
5617,0.516860856202069
5619,0.3926632942961922
5626,0.6355418608659461
5628,0.2014525026399147
5629,0.5201929868421522
5630,0.3929373028508132
5634,0.29161876741915926
5646,0.18237752122539982
5650,0.42494987113630917
5664,0.9158575446640196
5666,0.7961167430018907
5678,0.9357634378499213
5687,0.24743040478455997
5691,0.6879644762073334
5694,0.5725187971336296
5703,0.3479034735132352
5709,0.19442575092465125
5711,0.18905877358741818
5718,0.4590878669953556
5724,0.7630067697474991
5725,0.2537257658313179
5726,0.3156951125810467
5728,0.8155189877917811
5753,0.6868252234334787
5758,0.21556460588827628
5759,0.22173818443209872
5766,0.25040974896566737
5772,0.25757948277883647
5775,0.2675017415419444
5780,0.7959393907892652
5782,0.6000371260226671
5784,0.5891940566163187
5804,0.6338562695338994
5808,0.7944434159677407
5809,0.3781752206829756
5815,0.4331436249341893
5817,0.5984674901512843
5825,0.45405036523624953
5833,0.5505297880341085
5838,0.33805129106251497
5840,0.5357909772565089
5846,0.5979686140670778
5848,0.5171383450167903
5851,0.8093295372989905
5867,0.301610046456613
5869,0.4323739551936854
5870,0.39139724118260305
5871,0.667862346894636
5873,0.34310895559427096
5875,0.3358231051945649
5876,0.6199094022708178
5879,0.8688836876844334
5880,0.383856049510772
5881,0.17449276696496252
5887,0.44867274382387223
5891,0.5934431144347128
5893,0.5185584516330424
5907,0.7651464105490362
5909,0.24178768644327575
5915,0.048865167538403004
5917,0.5158774903105939
5918,0.12016104209906758
5929,0.6308490373383552
5935,0.7786111242505471
5938,0.3303321657040787
5940,0.42227038118150834
5942,0.12691649183845882
5950,0.6137706777839442
5963,0.15511117917680237
5968,0.5319244305724344
5969,0.7892372266887923
5970,0.38849810070339263
5978,0.4029693430411497
5987,0.7761495043445519
5990,0.2771577516221367
5997,0.8787578131334812
5998,0.4412292577861958
6001,0.4229205659993627
6004,0.6244650530802459
6005,0.24121934174819046
6011,0.5432382373914598
6013,0.7078560475575264
6029,0.48114325396116947
6043,0.3817838447093943
6045,0.15673110998140616
6049,0.22380823343066908
6051,0.7051548760817721
6064,0.5226570495881391
6066,0.07591255809846677
6071,0.8646209321770985
6078,0.44170262307010766
6085,0.26548472794183153
6086,0.7174500879750371
6095,0.3234028205850809
6103,0.24981611380217353
6105,0.2941792260457796
6106,0.7996556640925658
6107,0.40759558205365254
6111,0.7147666669938356
6114,0.8040827495354923
6118,0.5207711341321636
6139,0.08364952483185432
6140,0.43505653289067736
6147,0.6225902230841794
6153,0.8465645362367751
6156,0.6086340658882075
6158,0.35267042553102046
6163,0.33700294764995614
6165,0.5389213715186827
6176,0.5934675515836948
6178,0.5817092554376364
6182,0.3866747904784729
6199,0.1721218236212227
6207,0.2456436728472966
6220,0.462341662643635
6223,0.4081734912829172
6227,0.2186512872117013
6235,0.7002728636192289
6246,0.557834495683538
6259,0.19671236526316077
6267,0.6730049557049375
6278,0.8286255360033311
6287,0.9127635061916984
6307,0.6347126665960356
6312,0.8577518923091731
6314,0.4691869194522009
6315,0.42787662807711135
6316,0.09978239361099486
6321,0.5648511129011022
6324,0.7452120326178461
6325,0.9674401368583219
6332,0.7069727671891036
6336,0.4893337909913935
6337,0.5515573633577509
6341,0.687064952826469
6349,0.7986131845333011
6353,0.3512849910081718
6362,0.693459854669981
6371,0.3510452495229659
6386,0.1747280278765662
6387,0.6265617130410581
6388,0.7062291296942228
6389,0.751654343966119
6391,0.627272756137513
6410,0.330715168580638
6413,0.3407082983547605
6421,0.4151350210986626
6428,0.6285427425200476
6429,0.5015912997967847
6433,0.4415632204265163
6438,0.5281224847455017
6439,0.5931387770502188
6442,0.6818125908183018
6444,0.675551343226697
6451,0.7687626008268028
6456,0.4130035252515213
6461,0.8290648735244459
6478,0.5386040276608869
6483,0.10933868446652698
6488,0.42175003093149427
6489,0.6547042696730594
6498,0.8951095277078231
6501,0.19072900457534275
6505,0.5399730451652115
6513,0.13446255325675194
6515,0.4823555544761407
6531,0.6928352670460559
6562,0.41988098637760574
6564,0.6475217078954154
6572,0.8166559563780478
6574,0.3957240076288604
6586,0.7373844531683078
6588,0.17013953475782337
6601,0.5754165773364969
6608,0.6202027558038665
6611,0.13249689694421576
6614,0.15712545711769846
6617,0.29257819012586145
6628,0.4800193725332041
6632,0.3384311632265971
6642,0.4271824553923951
6643,0.8683483140148873
6660,0.5396832683954752
6667,0.03703970203870578
6671,0.10263471003609491
6682,0.6290279829670709
6699,0.7917309464343044
6702,0.5463195151324894
6703,0.9468818290778553
6705,0.2962309320177365
6707,0.3295318676627137
6709,0.705991499800677
6718,0.2014329708736155
6720,0.4540161705324573
6721,0.40034348472028725
6725,0.20699255944895562
6726,0.45931004165383205
6727,0.27317754428908764
6760,0.4253416337973537
6788,0.6698179467634442
6791,0.37119481905353513
6793,0.06694917703639507
6794,0.28391975898678173
6808,0.44217524713700596
6809,0.7871224746603505
6810,0.8156007643157324
6819,0.696606276223151
6820,0.8263483415135924
6829,0.23990575300255998
6831,0.2201814599279668
6833,0.9648770430175906
6847,0.9269761748559083
6856,0.7054648790699798
6858,0.19373367191008123
6860,0.5761694059827196
6866,0.5258932198124158
6871,0.6276889711214283
6872,0.4298871880795582
6877,0.4898630365138572
6878,0.7479254014192669
6879,0.47561851552233503
6880,0.6736212872531094
6886,0.801763746458492
6894,0.5730703134850403
6897,0.2865576219084194
6906,0.5762177079878623
6916,0.564380455369463
6919,0.6915472322806449
6939,0.7262139701992979
6958,0.8502110818615493
6959,0.5327625123943377
6967,0.8204789180960885
6989,0.9354956836828634
7000,0.5258322859439651
7004,0.42465245140055363
7006,0.734242537947998
7007,0.4434418568142844
7008,0.861446783728192
7027,0.7441183806941402
7055,0.6716521277517131
7059,0.7053894475921639
7066,0.41417941611602965
7067,0.5562296769004296
7073,0.6587039788073867
7080,0.6166851952743505
7089,0.4767278230580766
7099,0.11996503989247663
7109,0.6188918514810731
7134,0.5741147862147493
7138,0.6272337433575483
7139,0.42473146367430015
7142,0.23226957206581933
7151,0.3556600454020069
7153,0.28491958287003855
7169,0.3145803950712391
7185,0.40237499764160467
7193,0.214756042982388
7200,0.9199945116635923
7216,0.5720872433019776
7221,0.8571278766937419
7223,0.6382556309626508
7236,0.6693762486161555
7237,0.6254975750749026
7244,0.33038102818381765
7245,0.7226664914958646
7251,0.34607665278597827
7252,0.7633092815488087
7264,0.7077637615559883
7284,0.44859852440129533
7301,0.6049300375081168
7304,0.6035117670821937
7307,0.6127223419452054
7308,0.4080922092914959
7315,0.7049860288311619
7323,0.29622724778044246
7324,0.28482743376059383
7326,0.5234168790950352
7330,0.7649905310677857
7367,0.7436644835349724
7371,0.7382797116917916
7389,0.5759728024669922
7394,0.27773384319408606
7404,0.5075850720274188
7410,0.31788700811853143
7423,0.024728699436509027
7434,0.29110063740671954
7438,0.2370094677992812
7449,0.2977501191450181
7461,0.45395529691305603
7464,0.728280849847751
7465,0.6260772426594817
7469,0.6278379114660583
7472,0.6588360929851668
7474,0.12274767342650018
7492,0.16402268209494977
7496,0.6814753722195942
7499,0.6813250715109577
7507,0.8070048555935363
7513,0.7367064495949978
7515,0.5900842114096861
7535,0.705005669860992
7542,0.617058785548416
7568,0.5879181211380964
7578,0.7582015093348445
7586,0.898970628855287
7587,0.40427016854134573
7593,0.2538665168969518
7608,0.7550209561213846
7613,0.2165322797804076
7617,0.45720939514797326
7624,0.7428237854879476
7627,0.6887263190120101
7630,0.5630423767229291
7634,0.27765201496945907
7644,0.6412564987995099
7651,0.3248574583457105
7655,0.5501204072134926
7659,0.5128592632995608
7665,0.31110548785193476
7666,0.8797994226152254
7675,0.45196564062118577
7678,0.19992917330808532
7689,0.21535926017364346
7695,0.7136113116192937
7696,0.3019761144824322
7708,0.05680739784272423
7725,0.8095635568160736
7731,0.3885013700241554
7737,0.19361716079448735
7739,0.7202338006415437
7758,0.6272544261832291
7763,0.22075907033720002
7769,0.50685260342595
7775,0.6385646337482017
7783,0.39360710361412793
7787,0.08182664548541028
7788,0.5900578816945943
7792,0.6573387900002652
7797,0.7568492767997611
7798,0.6281937581812188
7800,0.42280808262973985
